track_title,track_n,lyric,line,section,album_name
Come Back... Be Here (Taylor's Version),18,I don't wanna miss you like this,44,10,Red
Come Back... Be Here (Taylor's Version),18,"Come back, be here",45,10,Red
Come Back... Be Here (Taylor's Version),18,"Come back, be here",46,10,Red
Come Back... Be Here (Taylor's Version),18,I guess you're in New York today,47,10,Red
Come Back... Be Here (Taylor's Version),18,And I don't wanna need you this way,48,10,Red
Come Back... Be Here (Taylor's Version),18,"Come back, be here",49,10,Red
Come Back... Be Here (Taylor's Version),18,"Come back, be here",50,10,Red
Come Back... Be Here (Taylor's Version),18,"(Aah) ah-ah, oh-oh",51,11,Red
Come Back... Be Here (Taylor's Version),18,I don't wanna miss you like this,52,11,Red
Come Back... Be Here (Taylor's Version),18,"(Aah) ah-ah, oh-oh",53,11,Red
Come Back... Be Here (Taylor's Version),18,"(Aah) come back, be here",54,12,Red
Come Back... Be Here (Taylor's Version),18,"(Aah) come back, be here",55,12,Red
Girl at Home (Taylor's Version),19,Don't look at me,1,1,Red
Girl at Home (Taylor's Version),19,You've got a girl at home,2,1,Red
Girl at Home (Taylor's Version),19,And everybody knows that,3,1,Red
Girl at Home (Taylor's Version),19,"Everybody knows that, ah-ah",4,1,Red
Girl at Home (Taylor's Version),19,Don't look at me,5,1,Red
Girl at Home (Taylor's Version),19,You've got a girl at home,6,1,Red
Girl at Home (Taylor's Version),19,And everybody knows that,7,1,Red
Girl at Home (Taylor's Version),19,I don't even know her,8,2,Red
Girl at Home (Taylor's Version),19,But I feel a responsibility,9,2,Red
Girl at Home (Taylor's Version),19,To do what's upstanding and right,10,2,Red
Girl at Home (Taylor's Version),19,"It's kinda like a code, yeah",11,2,Red
Girl at Home (Taylor's Version),19,And you've been getting closer and closer,12,2,Red
Girl at Home (Taylor's Version),19,And crossing so many lines,13,2,Red
Girl at Home (Taylor's Version),19,And it would be a fine proposition,14,3,Red
Girl at Home (Taylor's Version),19,If I was a stupid girl,15,3,Red
Girl at Home (Taylor's Version),19,"But honey, I am no-one's exception",16,3,Red
Girl at Home (Taylor's Version),19,"This, I have previously learned",17,3,Red
Girl at Home (Taylor's Version),19,"So, don't look at me",18,4,Red
Girl at Home (Taylor's Version),19,You've got a girl at home,19,4,Red
Girl at Home (Taylor's Version),19,And everybody knows that,20,4,Red
Girl at Home (Taylor's Version),19,Everybody knows that,21,4,Red
Girl at Home (Taylor's Version),19,"Ah ah, don't look at me",22,4,Red
Girl at Home (Taylor's Version),19,You've got a girl at home,23,4,Red
Girl at Home (Taylor's Version),19,And everybody knows that,24,4,Red
Girl at Home (Taylor's Version),19,Everybody knows that,25,4,Red
Girl at Home (Taylor's Version),19,I see you turn off your phone,26,4,Red
Girl at Home (Taylor's Version),19,And now you got me alone,27,4,Red
Girl at Home (Taylor's Version),19,"And I say, don't look at me",28,4,Red
Girl at Home (Taylor's Version),19,You've got a girl at home,29,4,Red
Girl at Home (Taylor's Version),19,And everybody knows that,30,4,Red
Girl at Home (Taylor's Version),19,Everybody knows that,31,4,Red
Girl at Home (Taylor's Version),19,I just wanna make sure,32,5,Red
Girl at Home (Taylor's Version),19,You understand perfectly,33,5,Red
Girl at Home (Taylor's Version),19,You're the kind of man who makes me sad,34,5,Red
Girl at Home (Taylor's Version),19,While she waits up,35,5,Red
Girl at Home (Taylor's Version),19,You chase down the newest thing,36,5,Red
Girl at Home (Taylor's Version),19,And take for granted what you have,37,5,Red
Girl at Home (Taylor's Version),19,And it would be a fine proposition,38,6,Red
Girl at Home (Taylor's Version),19,If I was a stupid girl,39,6,Red
Girl at Home (Taylor's Version),19,"And yeah, I might go with it",40,6,Red
Girl at Home (Taylor's Version),19,If I hadn't once been just like her,41,6,Red
Girl at Home (Taylor's Version),19,Don't look at me,42,7,Red
Girl at Home (Taylor's Version),19,You've got a girl at home,43,7,Red
Girl at Home (Taylor's Version),19,And everybody knows that,44,7,Red
Girl at Home (Taylor's Version),19,Everybody knows that,45,7,Red
Girl at Home (Taylor's Version),19,"Ah ah, don't look at me",46,7,Red
Girl at Home (Taylor's Version),19,You've got a girl at home,47,7,Red
Girl at Home (Taylor's Version),19,And everybody knows that,48,7,Red
Girl at Home (Taylor's Version),19,Everybody knows that,49,7,Red
Girl at Home (Taylor's Version),19,I see you turn off your phone,50,7,Red
Girl at Home (Taylor's Version),19,And now you've got me alone,51,7,Red
Girl at Home (Taylor's Version),19,"And I say, don't look at me",52,7,Red
Girl at Home (Taylor's Version),19,You've got a girl at home,53,7,Red
Girl at Home (Taylor's Version),19,And everybody knows that,54,7,Red
Girl at Home (Taylor's Version),19,Everybody knows that,55,7,Red
Girl at Home (Taylor's Version),19,Call a cab,56,8,Red
Girl at Home (Taylor's Version),19,Lose my number,57,8,Red
Girl at Home (Taylor's Version),19,You're about to lose your girl,58,8,Red
Girl at Home (Taylor's Version),19,Call a cab,59,8,Red
Girl at Home (Taylor's Version),19,Lose my number,60,8,Red
Girl at Home (Taylor's Version),19,Let's consider this lesson learned,61,8,Red
Girl at Home (Taylor's Version),19,Don't look at me,62,9,Red
Girl at Home (Taylor's Version),19,You've got a girl at home,63,9,Red
Girl at Home (Taylor's Version),19,And everybody knows that,64,9,Red
Girl at Home (Taylor's Version),19,Everybody knows that,65,9,Red
Girl at Home (Taylor's Version),19,"Ah ah, don't look at me",66,9,Red
Girl at Home (Taylor's Version),19,You've got a girl at home,67,9,Red
Girl at Home (Taylor's Version),19,And everybody knows that,68,9,Red
Girl at Home (Taylor's Version),19,Everybody knows that,69,9,Red
Girl at Home (Taylor's Version),19,Wanna see you pick up your phone,70,9,Red
Girl at Home (Taylor's Version),19,And tell her you're coming home,71,9,Red
Girl at Home (Taylor's Version),19,Don't look at me,72,9,Red
Girl at Home (Taylor's Version),19,You've got a girl at home,73,9,Red
Girl at Home (Taylor's Version),19,And everybody knows that,74,9,Red
Girl at Home (Taylor's Version),19,Everybody knows that,75,9,Red
Girl at Home (Taylor's Version),19,Don't look at me,76,9,Red
Girl at Home (Taylor's Version),19,You've got a girl at home,77,9,Red
Girl at Home (Taylor's Version),19,And everybody knows that,78,9,Red
Girl at Home (Taylor's Version),19,Everybody knows that,79,9,Red
Girl at Home (Taylor's Version),19,It would be a fine proposition,80,10,Red
Girl at Home (Taylor's Version),19,If I hadn't once been just like her,81,10,Red
Ronan (Taylor's Version),20,I remember your bare feet down the hallway,1,1,Red
Ronan (Taylor's Version),20,I remember your little laugh,2,1,Red
Ronan (Taylor's Version),20,Race cars on the kitchen floor,3,1,Red
Ronan (Taylor's Version),20,"Plastic dinosaurs, I love you to the moon and back",4,1,Red
Ronan (Taylor's Version),20,I remember your blue eyes looking into mine like we had our own secret club,5,2,Red
Ronan (Taylor's Version),20,I remember you dancing before bed time then jumping on me waking me up,6,2,Red
Ronan (Taylor's Version),20,I can still feel you hold my hand,7,2,Red
Ronan (Taylor's Version),20,"Little man, from even that moment I knew",8,2,Red
Ronan (Taylor's Version),20,You fought it hard like an army guy,9,2,Red
Ronan (Taylor's Version),20,Remember I leaned in and whispered to you,10,2,Red
Ronan (Taylor's Version),20,Come on baby with me,11,3,Red
Ronan (Taylor's Version),20,We're gonna fly away from here,12,3,Red
Ronan (Taylor's Version),20,You were my best four years,13,3,Red
Ronan (Taylor's Version),20,I remember the drive home when the blind hope,14,4,Red
Ronan (Taylor's Version),20,"Turned to crying and screaming, ""Why?""",15,4,Red
Ronan (Taylor's Version),20,Flowers piled up in the worst way,16,4,Red
Ronan (Taylor's Version),20,No one knows what to say about a beautiful boy who died,17,4,Red
Ronan (Taylor's Version),20,And it's about to be Halloween,18,5,Red
Ronan (Taylor's Version),20,You could be anything you wanted if you were still here,19,5,Red
Ronan (Taylor's Version),20,I remember the last day when I kissed your face,20,6,Red
Ronan (Taylor's Version),20,I whispered in your ear,21,6,Red
Ronan (Taylor's Version),20,Come on baby with me,22,7,Red
Ronan (Taylor's Version),20,We're gonna fly away from here,23,7,Red
Ronan (Taylor's Version),20,Out of this curtained room in this hospital,24,7,Red
Ronan (Taylor's Version),20,We'll just disappear,25,7,Red
Ronan (Taylor's Version),20,Come on baby with me,26,7,Red
Ronan (Taylor's Version),20,We're gonna fly away from here,27,7,Red
Ronan (Taylor's Version),20,You were my best four years,28,7,Red
Ronan (Taylor's Version),20,What if I'm standing in your closet trying to talk to you?,29,8,Red
Ronan (Taylor's Version),20,What if I kept the hand me downs you won't grow into?,30,8,Red
Ronan (Taylor's Version),20,And what if I really thought some miracle would see us through?,31,8,Red
Ronan (Taylor's Version),20,But what if the miracle was even getting one moment with you,32,8,Red
Ronan (Taylor's Version),20,Come on baby with me,33,9,Red
Ronan (Taylor's Version),20,We're gonna fly away from here,34,9,Red
Ronan (Taylor's Version),20,Come on baby with me,35,9,Red
Ronan (Taylor's Version),20,We're gonna fly away from here,36,9,Red
Ronan (Taylor's Version),20,You were my best four years,37,9,Red
Ronan (Taylor's Version),20,I remember your bare feet down the hallway,38,10,Red
Ronan (Taylor's Version),20,I love you to the moon and back,39,10,Red
Better Man (Taylor's Version) [From the Vault],21,I know I'm probably better off on my own,1,1,Red
Better Man (Taylor's Version) [From the Vault],21,Than lovin' a man who didn't know what he had when he had it,2,1,Red
Better Man (Taylor's Version) [From the Vault],21,And I see the permanent damage you did to me,3,1,Red
Better Man (Taylor's Version) [From the Vault],21,"Never again, I just wish I could forget when it was magic",4,1,Red
Better Man (Taylor's Version) [From the Vault],21,"I wish it wasn't 4 AM, standing in the mirror",5,2,Red
Better Man (Taylor's Version) [From the Vault],21,"Saying to myself, ""You know you had to do it""",6,2,Red
Better Man (Taylor's Version) [From the Vault],21,I know the bravest thing I ever did was run,7,2,Red
Better Man (Taylor's Version) [From the Vault],21,"Sometimes, in the middle of the night, I can feel you again",8,3,Red
Better Man (Taylor's Version) [From the Vault],21,"But I just miss you, and I just wish you were a better man",9,3,Red
Better Man (Taylor's Version) [From the Vault],21,And I know why we had to say goodbye like the back of my hand,10,3,Red
Better Man (Taylor's Version) [From the Vault],21,"But I just miss you, and I just wish you were a better man",11,3,Red
Better Man (Taylor's Version) [From the Vault],21,A better man,12,3,Red
Better Man (Taylor's Version) [From the Vault],21,I know I'm probably better off all alone,13,4,Red
Better Man (Taylor's Version) [From the Vault],21,Than needing a man who could change his mind,14,4,Red
Better Man (Taylor's Version) [From the Vault],21,At any given minute,15,4,Red
Better Man (Taylor's Version) [From the Vault],21,And it was always on your terms,16,4,Red
Better Man (Taylor's Version) [From the Vault],21,I waited on every careless word,17,4,Red
Better Man (Taylor's Version) [From the Vault],21,Hoping they might turn sweet again,18,4,Red
Better Man (Taylor's Version) [From the Vault],21,Like it was in the beginning,19,4,Red
Better Man (Taylor's Version) [From the Vault],21,"But your jealousy, oh, I can hear it now",20,5,Red
Better Man (Taylor's Version) [From the Vault],21,Talking down to me like I'd always be around,21,5,Red
Better Man (Taylor's Version) [From the Vault],21,Push my love away like it was some kind of loaded gun,22,5,Red
Better Man (Taylor's Version) [From the Vault],21,"Oh, you never thought I'd run",23,5,Red
Better Man (Taylor's Version) [From the Vault],21,"Sometimes, in the middle of the night, I can feel you again",24,6,Red
Better Man (Taylor's Version) [From the Vault],21,"But I just miss you, and I just wish you were a better man",25,6,Red
Better Man (Taylor's Version) [From the Vault],21,"And I know why we had to say goodbye, like the back of my hand",26,6,Red
Better Man (Taylor's Version) [From the Vault],21,"But I just miss you, and I just wish you were a better man",27,6,Red
Better Man (Taylor's Version) [From the Vault],21,A better man,28,6,Red
Better Man (Taylor's Version) [From the Vault],21,I hold onto this pride because these days it's all I have,29,7,Red
Better Man (Taylor's Version) [From the Vault],21,And I gave to you my best and we both know you can't say that,30,7,Red
Better Man (Taylor's Version) [From the Vault],21,I wish you were a better man,31,7,Red
Better Man (Taylor's Version) [From the Vault],21,I wonder what we would've become,32,7,Red
Better Man (Taylor's Version) [From the Vault],21,If you were a better man,33,7,Red
Better Man (Taylor's Version) [From the Vault],21,We might still be in love,34,7,Red
Better Man (Taylor's Version) [From the Vault],21,If you were a better man,35,7,Red
Better Man (Taylor's Version) [From the Vault],21,You would've been the one,36,7,Red
Better Man (Taylor's Version) [From the Vault],21,If you were a better man,37,7,Red
Better Man (Taylor's Version) [From the Vault],21,"Yeah, yeah",38,7,Red
Better Man (Taylor's Version) [From the Vault],21,"Sometimes, in the middle of the night, I can feel you again",39,8,Red
Better Man (Taylor's Version) [From the Vault],21,"But I just miss you, and I just wish you were a better man",40,8,Red
Better Man (Taylor's Version) [From the Vault],21,"And I know why we had to say goodbye, like the back of my hand",41,8,Red
Better Man (Taylor's Version) [From the Vault],21,"But I just miss you, and I just wish you were a better man",42,8,Red
Better Man (Taylor's Version) [From the Vault],21,A better man,43,8,Red
Better Man (Taylor's Version) [From the Vault],21,"(Sometimes, in the middle of the night, I can feel you again)",44,8,Red
Better Man (Taylor's Version) [From the Vault],21,"We might still be in love, if you were a better man",45,8,Red
Better Man (Taylor's Version) [From the Vault],21,(But I just miss you and I just wish you were a better man),46,8,Red
Better Man (Taylor's Version) [From the Vault],21,"Yeah, yeah",47,8,Red
Better Man (Taylor's Version) [From the Vault],21,I know why we had to say goodbye like the back of my hand,48,8,Red
Better Man (Taylor's Version) [From the Vault],21,But I just miss you and I just wish you were a better man,49,8,Red
Better Man (Taylor's Version) [From the Vault],21,A better man,50,8,Red
Better Man (Taylor's Version) [From the Vault],21,We might still be in love,51,9,Red
Better Man (Taylor's Version) [From the Vault],21,If you were a better man,52,9,Red
Better Man (Taylor's Version) [From the Vault],21,You would've been the one,53,9,Red
Better Man (Taylor's Version) [From the Vault],21,If you were a better man,54,9,Red
Nothing New (Taylor's Version) [From the Vault],22,[Taylor Swift],1,1,Red
Nothing New (Taylor's Version) [From the Vault],22,They tell you while you're young,2,1,Red
Nothing New (Taylor's Version) [From the Vault],22,"""Girls, go out and have your fun""",3,1,Red
Nothing New (Taylor's Version) [From the Vault],22,Then they hunt and slay the ones who actually do it,4,1,Red
Nothing New (Taylor's Version) [From the Vault],22,Criticize the way you fly,5,1,Red
Nothing New (Taylor's Version) [From the Vault],22,When you're soaring through the sky,6,1,Red
Nothing New (Taylor's Version) [From the Vault],22,Shoot you down and then they sigh,7,1,Red
Nothing New (Taylor's Version) [From the Vault],22,"And say, ""She looks like she's been through it""",8,1,Red
Nothing New (Taylor's Version) [From the Vault],22,"Lord, what will become of me",9,1,Red
Nothing New (Taylor's Version) [From the Vault],22,Once I've lost my novelty?,10,1,Red
Nothing New (Taylor's Version) [From the Vault],22,I've had too much to drink tonight,11,2,Red
Nothing New (Taylor's Version) [From the Vault],22,And I know it's sad but this is what I think about,12,2,Red
Nothing New (Taylor's Version) [From the Vault],22,And I wake up in the middle of the night,13,2,Red
Nothing New (Taylor's Version) [From the Vault],22,It's like I can feel time moving,14,2,Red
Nothing New (Taylor's Version) [From the Vault],22,How can a person know everything at eighteen,15,2,Red
Nothing New (Taylor's Version) [From the Vault],22,But nothing at twenty-two?,16,2,Red
Nothing New (Taylor's Version) [From the Vault],22,And will you still want me when I'm nothing new?,17,2,Red
Nothing New (Taylor's Version) [From the Vault],22,[Phoebe Bridgers & Taylor Swift],18,3,Red
Nothing New (Taylor's Version) [From the Vault],22,"How long will it be cute, all this crying in my room?",19,3,Red
Nothing New (Taylor's Version) [From the Vault],22,When you can't blame it on my youth,20,3,Red
Nothing New (Taylor's Version) [From the Vault],22,And roll your eyes with affection,21,3,Red
Nothing New (Taylor's Version) [From the Vault],22,And my cheeks are growing tired,22,3,Red
Nothing New (Taylor's Version) [From the Vault],22,From turning red and faking smiles,23,3,Red
Nothing New (Taylor's Version) [From the Vault],22,Are we only biding time 'til I lose your attention,24,3,Red
Nothing New (Taylor's Version) [From the Vault],22,And someone else lights up the room? (Ahh),25,3,Red
Nothing New (Taylor's Version) [From the Vault],22,People love an ingénue (Ahh),26,3,Red
Nothing New (Taylor's Version) [From the Vault],22,[Phoebe Bridgers & Taylor Swift],27,5,Red
Nothing New (Taylor's Version) [From the Vault],22,I've had (I've had) too much to drink tonight,28,5,Red
Nothing New (Taylor's Version) [From the Vault],22,How did I go from growing up to breaking down?,29,5,Red
Nothing New (Taylor's Version) [From the Vault],22,And I wake up (Wake up) in the middle of the night,30,5,Red
Nothing New (Taylor's Version) [From the Vault],22,It's like I can feel time moving,31,5,Red
Nothing New (Taylor's Version) [From the Vault],22,How can a person know everything at eighteen,32,5,Red
Nothing New (Taylor's Version) [From the Vault],22,But nothing at twenty-two?,33,5,Red
Nothing New (Taylor's Version) [From the Vault],22,And will you still want me when I'm nothing new?,34,5,Red
Nothing New (Taylor's Version) [From the Vault],22,[Taylor Swift & Phoebe Bridgers],35,6,Red
Nothing New (Taylor's Version) [From the Vault],22,I know someday I'm gonna meet her,36,6,Red
Nothing New (Taylor's Version) [From the Vault],22,It's a fever dream,37,6,Red
Nothing New (Taylor's Version) [From the Vault],22,The kind of radiance you only have at seventeen,38,6,Red
Nothing New (Taylor's Version) [From the Vault],22,She'll know the way and then she'll say she got the map from me,39,6,Red
Nothing New (Taylor's Version) [From the Vault],22,I'll say I'm happy for her then I'll cry myself to sleep,40,6,Red
Nothing New (Taylor's Version) [From the Vault],22,"Oh woah ohh, oh woah ohh, oh, oh",41,6,Red
Nothing New (Taylor's Version) [From the Vault],22,[Taylor Swift & Phoebe Bridgers],42,7,Red
Nothing New (Taylor's Version) [From the Vault],22,I've had (I've had) too much to drink tonight,43,7,Red
Nothing New (Taylor's Version) [From the Vault],22,But I wonder if they'll miss me once they drive me out,44,7,Red
Nothing New (Taylor's Version) [From the Vault],22,I wake up (Wake up) in the middle of the night,45,7,Red
Nothing New (Taylor's Version) [From the Vault],22,And I can feel time moving,46,7,Red
Nothing New (Taylor's Version) [From the Vault],22,How can a person know everything at eighteen,47,7,Red
Nothing New (Taylor's Version) [From the Vault],22,But nothing at twenty-two?,48,7,Red
Nothing New (Taylor's Version) [From the Vault],22,"And will you still want me, will you still want me",49,7,Red
Nothing New (Taylor's Version) [From the Vault],22,Will you still want me when I'm nothing new?,50,7,Red
Babe (Taylor's Version) [From the Vault],23,"What about your promises, promises?",1,1,Red
Babe (Taylor's Version) [From the Vault],23,"What about your promises, promises, promises? (No)",2,1,Red
Babe (Taylor's Version) [From the Vault],23,What a shame,3,2,Red
Babe (Taylor's Version) [From the Vault],23,"Didn't wanna be the one that got away, yeah",4,2,Red
Babe (Taylor's Version) [From the Vault],23,"Big mistake, you broke the sweetest promise",5,2,Red
Babe (Taylor's Version) [From the Vault],23,That you never should have made,6,2,Red
Babe (Taylor's Version) [From the Vault],23,I'm here on the kitchen floor,7,3,Red
Babe (Taylor's Version) [From the Vault],23,"You call, but I won't hear it",8,3,Red
Babe (Taylor's Version) [From the Vault],23,"You said, ""No one else""",9,3,Red
Babe (Taylor's Version) [From the Vault],23,"How could you do this, babe? (What about your promises, promises?)",10,3,Red
Babe (Taylor's Version) [From the Vault],23,"You really blew this, babe",11,4,Red
Babe (Taylor's Version) [From the Vault],23,"We ain't getting through this one, babe",12,4,Red
Babe (Taylor's Version) [From the Vault],23,"This is the last time I'll ever call you, babe (This is the last time, this is the last time)",13,4,Red
Babe (Taylor's Version) [From the Vault],23,"This is the last time I'll ever call you, babe",14,4,Red
Babe (Taylor's Version) [From the Vault],23,"(What about your promises, promises, promises?)",15,4,Red
Babe (Taylor's Version) [From the Vault],23,What a waste,16,6,Red
Babe (Taylor's Version) [From the Vault],23,"Takin' down the pictures and the plans we made, yeah",17,6,Red
Babe (Taylor's Version) [From the Vault],23,And it's strange how your face doesn't look so innocent,18,6,Red
Babe (Taylor's Version) [From the Vault],23,"Your secret has its consequence and that's on you, babe",19,6,Red
Babe (Taylor's Version) [From the Vault],23,I break down every time you call,20,8,Red
Babe (Taylor's Version) [From the Vault],23,"We're a wreck, you're the wrecking ball",21,8,Red
Babe (Taylor's Version) [From the Vault],23,"We said, ""No one else""",22,8,Red
Babe (Taylor's Version) [From the Vault],23,"How could you do this, babe? (What about your promises, promises?)",23,8,Red
Babe (Taylor's Version) [From the Vault],23,"You really blew this, babe",24,9,Red
Babe (Taylor's Version) [From the Vault],23,"We ain't getting through this one, babe",25,9,Red
Babe (Taylor's Version) [From the Vault],23,"This is the last time I'll ever call you, babe (This is the last time, this is the last time)",26,9,Red
Babe (Taylor's Version) [From the Vault],23,This is the last time I'll ever call you,27,9,Red
Babe (Taylor's Version) [From the Vault],23,"Since you admitted it, I keep picturing",28,10,Red
Babe (Taylor's Version) [From the Vault],23,"Her lips on your neck, I can't unsee it",29,10,Red
Babe (Taylor's Version) [From the Vault],23,"I hate that because of you, I can't love you, babe",30,10,Red
Babe (Taylor's Version) [From the Vault],23,"What a shame, didn't want to be the one that got away",31,10,Red
Babe (Taylor's Version) [From the Vault],23,"How could you do this, babe?",32,10,Red
Babe (Taylor's Version) [From the Vault],23,"You really blew this, babe",33,11,Red
Babe (Taylor's Version) [From the Vault],23,"We ain't getting through this one, babe",34,11,Red
Babe (Taylor's Version) [From the Vault],23,"This is the last time I'll ever call you, babe (This is the last time, this is the last time)",35,11,Red
Babe (Taylor's Version) [From the Vault],23,"This is the last time I'll ever call you, babe",36,11,Red
Babe (Taylor's Version) [From the Vault],23,"I'm here on the kitchen floor, you call but I won't hear it",37,12,Red
Babe (Taylor's Version) [From the Vault],23,"You said, ""No one else""",38,12,Red
Babe (Taylor's Version) [From the Vault],23,"We ain't getting through this one, babe",39,12,Red
Babe (Taylor's Version) [From the Vault],23,I break down every time you call,40,12,Red
Babe (Taylor's Version) [From the Vault],23,"We're a wreck, you're the wrecking ball",41,12,Red
Babe (Taylor's Version) [From the Vault],23,"You said, ""No one else""",42,12,Red
Babe (Taylor's Version) [From the Vault],23,"This is the last time I'll ever call you, babe",43,12,Red
Message in a Bottle (Taylor's Version) [From the Vault],24,I know that you like me,1,1,Red
Message in a Bottle (Taylor's Version) [From the Vault],24,"And it's kinda frightenin' standin' here waitin', waitin'",2,1,Red
Message in a Bottle (Taylor's Version) [From the Vault],24,"And I became hypnotized by freckles and bright eyes, tongue-tied",3,1,Red
Message in a Bottle (Taylor's Version) [From the Vault],24,But now you're so far away and I'm down,4,2,Red
Message in a Bottle (Taylor's Version) [From the Vault],24,Feelin' like a face in the crowd,5,2,Red
Message in a Bottle (Taylor's Version) [From the Vault],24,"I'm reachin' for you, terrified",6,2,Red
Message in a Bottle (Taylor's Version) [From the Vault],24,'Cause you could be the one that I love,7,3,Red
Message in a Bottle (Taylor's Version) [From the Vault],24,I could be the one that you dream of,8,3,Red
Message in a Bottle (Taylor's Version) [From the Vault],24,A message in a bottle is all I can do,9,3,Red
Message in a Bottle (Taylor's Version) [From the Vault],24,"Standin' here, hopin' it gets to you",10,3,Red
Message in a Bottle (Taylor's Version) [From the Vault],24,"You could be the one that I keep, and I",11,3,Red
Message in a Bottle (Taylor's Version) [From the Vault],24,I could be the reason you can't sleep at night,12,3,Red
Message in a Bottle (Taylor's Version) [From the Vault],24,A mеssage in a bottle is all I can do,13,3,Red
Message in a Bottle (Taylor's Version) [From the Vault],24,"Standin' herе, hopin' it gets to you",14,3,Red
Message in a Bottle (Taylor's Version) [From the Vault],24,These days I'm restless,15,4,Red
Message in a Bottle (Taylor's Version) [From the Vault],24,"Workdays are endless, look how you made me, made me",16,4,Red
Message in a Bottle (Taylor's Version) [From the Vault],24,"But time moves faster, replaying your laughter, disaster",17,4,Red
Message in a Bottle (Taylor's Version) [From the Vault],24,'Cause now you're so far away and I'm down,18,5,Red
Message in a Bottle (Taylor's Version) [From the Vault],24,Feelin' like a face in the crowd,19,5,Red
Message in a Bottle (Taylor's Version) [From the Vault],24,"I'm reachin' for you, terrified, 'cause",20,5,Red
Message in a Bottle (Taylor's Version) [From the Vault],24,'Cause you could be the one that I love,21,6,Red
Message in a Bottle (Taylor's Version) [From the Vault],24,I could be the one that you dream of,22,6,Red
Message in a Bottle (Taylor's Version) [From the Vault],24,A message in a bottle is all I can do,23,6,Red
Message in a Bottle (Taylor's Version) [From the Vault],24,"Standin' here, hopin' it gets to you (It gets to you)",24,6,Red
Message in a Bottle (Taylor's Version) [From the Vault],24,"You could be the one that I keep, and I (I)",25,6,Red
Message in a Bottle (Taylor's Version) [From the Vault],24,I could be the reason you can't sleep at night (At night),26,6,Red
Message in a Bottle (Taylor's Version) [From the Vault],24,A message in a bottle is all I can do,27,6,Red
Message in a Bottle (Taylor's Version) [From the Vault],24,"Standin' here, hopin' it gets to you",28,6,Red
Message in a Bottle (Taylor's Version) [From the Vault],24,How is it in London? (London),29,8,Red
Message in a Bottle (Taylor's Version) [From the Vault],24,Where were you while I'm wondering (Wondering),30,8,Red
Message in a Bottle (Taylor's Version) [From the Vault],24,If I'll ever see you again?,31,8,Red
Message in a Bottle (Taylor's Version) [From the Vault],24,"You could be the one that I love, mm-mm",32,8,Red
Message in a Bottle (Taylor's Version) [From the Vault],24,"And now I'm standin' here, hopin' it gets to you",33,8,Red
Message in a Bottle (Taylor's Version) [From the Vault],24,"'Cause you could be the one that I love (Yeah, yeah)",34,9,Red
Message in a Bottle (Taylor's Version) [From the Vault],24,I could be the one that you dream of,35,9,Red
Message in a Bottle (Taylor's Version) [From the Vault],24,A message in a bottle is all I can do,36,9,Red
Message in a Bottle (Taylor's Version) [From the Vault],24,"Standin' here, hopin' it gets to you (It gets to you)",37,9,Red
Message in a Bottle (Taylor's Version) [From the Vault],24,"You could be the one that I keep, and I",38,9,Red
Message in a Bottle (Taylor's Version) [From the Vault],24,I could be the reason you can't sleep at night (You can't sleep at night),39,9,Red
Message in a Bottle (Taylor's Version) [From the Vault],24,"A message in a bottle is all I can do (Yeah, yeah)",40,9,Red
Message in a Bottle (Taylor's Version) [From the Vault],24,"Standin' here, hopin' it gets to you (Yeah, yeah)",41,9,Red
Message in a Bottle (Taylor's Version) [From the Vault],24,You could be the one that I love,42,11,Red
Message in a Bottle (Taylor's Version) [From the Vault],24,"You could be the one that I love, I love",43,11,Red
Message in a Bottle (Taylor's Version) [From the Vault],24,"And now I'm standin' here, hopin' this gets to you",44,11,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,[Taylor Swift],1,1,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,"3 AM and I'm still awake, I'll bet you're just fine",2,1,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,Fast asleep in your city that's better than mine,3,1,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,And the girl in your bed has a fine pedigree,4,1,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,"And I'll bet your friends tell you she's better than me, huh",5,1,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,"Well, I tried to fit in with your upper-crust circles",6,2,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,"Yeah, they let me sit in back when we were in love",7,2,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,"Oh, they sit around talkin' about the meaning of life",8,2,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,And the book that just saved 'em that I hadn't heard of,9,2,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,"[Taylor Swift & Chris Stapleton, Taylor Swift]",10,3,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,But now that we're done and it's over,11,3,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,I bet you couldn't believe,12,3,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,When you realized I'm harder to forget than I was to leave,13,3,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,And I bet you think about me,14,3,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,[Taylor Swift],15,4,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,You grew up in a silver-spoon gated community,16,4,Red
I Bet You think About Me (Taylor's Version) [From the Vault],25,"Glamorous, shiny, bright Beverly Hills",17,4,Red
